Price,Close,High,Low,Open,Volume
Ticker,BBNI.JK,BBNI.JK,BBNI.JK,BBNI.JK,BBNI.JK
Date,,,,,
2024-04-26,4350.41064453125,4456.003135903368,4308.173647982403,4392.647641080097,80482400
2024-04-29,4413.76611328125,4413.76611328125,4265.9366262335525,4329.292120682566,41068600
2024-04-30,4434.884765625,4519.3587611607145,4413.766266741071,4498.240262276786,73658500
2024-05-02,4080.093994140625,4434.88477623981,4063.199194993045,4392.64777837086,183458300
2024-05-03,4080.093994140625,4122.330992009575,4012.514797550304,4096.988793288206,89058400
2024-05-06,4063.19921875,4130.778415735447,4054.751819126819,4122.331016112266,81862000
2024-05-07,3970.27783203125,4063.199228100066,3953.3830327460105,4046.304428814827,82580800
2024-05-08,3944.935546875,4029.4095414547646,3902.6985495851177,3953.3829463329766,58548300
2024-05-13,4037.85693359375,4037.85693359375,3885.8037436257846,3885.8037436257846,54329600
2024-05-14,4164.56787109375,4173.015270426597,4037.8568811010396,4046.304280433887,70014900
2024-05-15,4244.81787109375,4308.1733617070895,4096.988392995958,4122.330589241294,85730700
2024-05-16,4392.6474609375,4456.00295316256,4308.173471304087,4329.2919687124395,118382400
2024-05-17,4371.529296875,4456.003292949879,4329.29229883756,4392.64779589372,67679700
2024-05-20,4206.80517578125,4434.884974468186,4181.4629759271465,4392.647974711345,76605300
2024-05-21,4029.409423828125,4206.804807267099,4020.962024616745,4206.804807267099,87501700
2024-05-22,4020.962158203125,4054.7517561712184,3987.1725602350316,3987.1725602350316,60859500
2024-05-27,3944.935546875,4046.3043403707175,3911.1459490430943,4029.4095414547646,60499200
2024-05-28,3978.725341796875,4046.3045408082867,3961.830542044022,3970.2779419204485,25799600
2024-05-29,3826.672119140625,3961.830516284665,3801.3299196761177,3953.3831164631624,111830200
2024-05-30,3792.88232421875,3852.014119919265,3691.5135315892953,3801.329723604538,81608700
2024-05-31,3716.855712890625,3860.461501797763,3716.855712890625,3835.1193037553267,145978300
2024-06-03,3902.698486328125,3919.593284970238,3759.0926978701636,3767.5400971912204,53865700
2024-06-04,3919.59326171875,3970.2776573444235,3885.8036646349674,3928.0406609896954,52885400
2024-06-05,3894.2509765625,3936.487971969902,3868.9087793180584,3911.145774725461,46536400
2024-06-06,4029.409423828125,4029.409423828125,3911.145834868809,3944.935431714328,69154900
2024-06-07,3970.27783203125,4037.857029172207,3936.488233460771,4029.4096295295876,45575300
2024-06-10,3894.2509765625,3936.487971969902,3843.5665820736167,3928.0405728884216,65704900
2024-06-11,3784.43505859375,3911.1460538591655,3784.43505859375,3852.014256068638,95286400
2024-06-12,3742.197998046875,3767.5401966792465,3725.3031989586275,3742.197998046875,112781100
2024-06-13,3784.43505859375,3818.224657331194,3767.540259225028,3801.329857962472,47763900
2024-06-14,3640.8291015625,3784.434889791183,3640.8291015625,3784.434889791183,65046900
2024-06-19,3632.381591796875,3708.4081832530887,3598.5919955941135,3640.8289908475654,60373800
2024-06-20,3716.855712890625,3725.303112238104,3632.3817194158382,3649.2765181107957,50579900
2024-06-21,3835.11962890625,3894.251429351941,3716.8560280148677,3716.8560280148677,108982500
2024-06-24,3835.11962890625,3885.804029288271,3767.5404283968887,3835.11962890625,49112400
2024-06-25,3784.43505859375,3826.6720570155553,3733.7506604875834,3818.224657331194,44861500
2024-06-26,3733.750732421875,3826.6721307400667,3733.750732421875,3784.435131504525,34063700
2024-06-27,3868.90869140625,3894.25088807485,3742.197708063251,3759.092505842317,85462100
2024-06-28,3936.48828125,4004.0674792113737,3877.3564830337987,3877.3564830337987,95384300
2024-07-01,3978.725341796875,3987.172741673301,3928.040942538316,3961.830542044022,43250900
2024-07-02,3978.725341796875,3995.6201415497276,3944.935742291169,3978.7253417968745,35142800
2024-07-03,3928.040771484375,4004.067367061492,3911.1459724672377,3995.6199675529233,41531700
2024-07-04,3978.725341796875,4029.4097410554336,3936.4883424147424,3961.830542044022,61435900
2024-07-05,3970.27783203125,4037.857029172207,3961.83043238863,3995.620030959109,67585600
2024-07-08,3944.935546875,4004.067343080835,3944.935546875,3995.619943622859,36004700
2024-07-09,4105.4365234375,4113.883923691486,3944.935918611754,3944.935918611754,87456600
2024-07-10,4071.646728515625,4139.225927329162,4071.646728515625,4096.988928070701,48700200
2024-07-11,4113.88330078125,4122.33069975616,4080.0937048816095,4096.988502831429,37573700
2024-07-12,4244.81787109375,4329.291858578203,4156.120184235075,4156.120184235075,151520700
2024-07-15,4244.81787109375,4287.054864835976,4206.804576725746,4265.936367964863,94794900
2024-07-16,4206.80517578125,4265.936975440826,4206.80517578125,4265.936975440826,66371200
2024-07-17,4223.69970703125,4287.055202636719,4223.69970703125,4265.936704101562,59615300
2024-07-18,4287.05517578125,4329.292172586976,4215.252281211515,4215.252281211515,86127800
2024-07-19,4308.173828125,4308.173828125,4244.818330652573,4287.0553289675245,66907300
2024-07-22,4308.173828125,4350.410826439951,4265.936829810049,4329.2923272824755,32378000
2024-07-23,4265.9365234375,4329.292016359839,4265.9365234375,4308.17351871906,30554100
2024-07-24,4308.173828125,4308.173828125,4223.699831495098,4265.936829810049,23442100
2024-07-25,4244.81787109375,4287.054864835976,4206.804576725746,4265.936367964863,52463300
2024-07-26,4223.69970703125,4287.055202636719,4215.252307617187,4223.69970703125,41982600
2024-07-29,4244.81787109375,4265.936367964863,4223.699374222637,4244.81787109375,19854800
2024-07-30,4181.462890625,4223.699889520202,4181.462890625,4223.699889520202,36234500
2024-07-31,4198.357421875,4244.818117690518,4156.120425679074,4198.357421875,34106000
2024-08-01,4287.05517578125,4287.05517578125,4173.015284405788,4173.015284405788,54207300
2024-08-02,4308.173828125,4350.410826439951,4244.818330652573,4265.936829810049,75959300
2024-08-05,4189.91015625,4265.9367518271165,4122.330960181452,4244.818253055695,65485300
2024-08-06,4244.81787109375,4287.054864835976,4173.014981731965,4223.699374222637,51827100
2024-08-07,4223.69970703125,4265.936704101562,4206.804908203125,4244.8182055664065,32547900
2024-08-08,4244.81787109375,4308.1733617070895,4198.357177977301,4223.699374222637,51493100
2024-08-09,4329.29248046875,4392.647980182927,4265.936980754574,4265.936980754574,33031700
2024-08-12,4329.29248046875,4350.4109803734755,4287.055480659299,4350.4109803734755,14296000
2024-08-13,4371.529296875,4392.64779589372,4329.29229883756,4371.529296875,26196400
2024-08-14,4456.00341796875,4540.477416413655,4413.766418746298,4434.884918357524,93112500
2024-08-15,4434.884765625,4498.240262276786,4413.766266741071,4477.121763392857,33034700
2024-08-16,4477.1220703125,4519.3590709758255,4456.003569980837,4477.1220703125,33604900
2024-08-19,4519.3583984375,4603.832387193341,4456.002906870619,4477.12140405958,55661900
2024-08-20,4624.951171875,4646.069670376713,4540.477177868151,4540.477177868151,69978300
2024-08-21,4603.8330078125,4688.307007955848,4582.714507776663,4624.951507848337,92703900
2024-08-22,4456.00341796875,4582.714415636108,4413.766418746298,4582.714415636108,72626600
2024-08-23,4603.8330078125,4646.070007884175,4477.122007597477,4477.122007597477,69905300
2024-08-26,4667.18798828125,4688.306485965781,4603.832495227658,4603.832495227658,68435700
2024-08-27,4561.595703125,4688.306694878473,4519.358705873843,4667.188196252894,57135700
2024-08-28,4540.47705078125,4582.714046602471,4456.003059138808,4561.59554869186,48476500
2024-08-29,4477.1220703125,4582.714571970813,4477.1220703125,4582.714571970813,40749200
2024-08-30,4519.3583984375,4561.59539281542,4477.12140405958,4477.12140405958,86718500
2024-09-02,4519.3583984375,4561.59539281542,4498.239901248539,4519.3583984375,22988100
2024-09-03,4540.47705078125,4561.59554869186,4498.240054960029,4540.47705078125,20288700
2024-09-04,4519.3583984375,4540.476895626461,4477.12140405958,4498.239901248539,47278700
2024-09-05,4603.8330078125,4603.8330078125,4519.359007669152,4540.477507704989,62221800
2024-09-06,4772.7802734375,4793.898770222622,4624.950795941649,4646.06929272677,139365300
2024-09-09,4836.13623046875,4857.254729291758,4751.662235176719,4772.780733999727,78827500
2024-09-10,4815.017578125,4878.373072574013,4815.017578125,4857.2545744243425,55033900
2024-09-11,4772.7802734375,4857.254260577987,4772.7802734375,4815.017267007744,33792600
2024-09-12,4730.5439453125,4772.780944824219,4709.425445556641,4751.662445068359,43318600
2024-09-13,4751.66259765625,4772.781098090278,4709.4255967881945,4730.544097222222,34311700
2024-09-17,4772.7802734375,4815.017267007744,4730.543279867256,4730.543279867256,40776200
2024-09-18,4815.017578125,4815.017578125,4730.543585526316,4815.017578125,64489200
2024-09-19,4920.60986328125,4941.728360548552,4857.2543714793455,4899.491366013949,93847800
